row_id,split,target
2091,validation,0
2092,test,0
2093,train,0
2094,test,0
2095,train,0
2096,test,0
2097,train,1
2098,test,0
2099,train,1
2100,train,1
2101,train,0
2102,train,0
2103,train,0
2104,train,0
2105,train,0
2106,train,0
2107,train,0
2108,validation,0
2109,train,0
2110,test,0
2111,train,1
2112,train,0
2113,test,0
2114,train,1
2115,train,0
2116,train,0
2117,train,1
2118,train,0
2119,train,0
2120,train,0
2121,train,0
2122,train,0
2123,train,0
2124,train,1
2125,train,0
2126,train,0
2127,train,0
2128,train,1
2129,train,0
2130,train,1
2131,test,1
2132,train,0
2133,train,0
2134,test,0
2135,test,0
2136,train,0
2137,train,1
2138,test,1
2139,validation,0
2140,train,0
2141,test,0
2142,train,0
2143,train,0
2144,validation,0
2145,train,0
2146,train,0
2147,train,1
2148,train,1
2149,train,0
2150,train,0
2151,train,0
2152,validation,0
2153,test,0
2154,train,1
2155,test,0
2156,test,0
2157,train,0
2158,test,0
2159,train,0
2160,train,1
2161,train,1
2162,train,0
2163,test,1
2164,validation,1
2165,test,0
2166,test,0
2167,test,0
2168,train,0
2169,train,0
2170,train,0
2171,train,0
2172,validation,0
2173,test,0
2174,train,0
2175,train,1
2176,train,0
2177,train,1
2178,test,0
2179,train,0
2180,validation,1
2181,train,0
2182,train,1
2183,train,0
2184,train,0
2185,train,0
2186,train,0
2187,train,0
2188,train,0
2189,train,0
2190,train,0
2191,test,0
2192,train,1
2193,train,0
2194,train,0
2195,train,0
2196,train,0
2197,train,0
2198,validation,0
2199,test,1
2200,train,0
2201,test,0
2202,train,0
2203,train,0
2204,train,0
2205,test,0
2206,train,0
2207,train,0
2208,test,0
2209,validation,1
2210,train,0
2211,train,1
2212,train,0
2213,train,0
2214,train,1
2215,train,1
2216,train,0
2217,train,0
2218,train,0
2219,train,0
2220,validation,0
2221,train,0
2222,train,1
2223,validation,0
2224,test,0
2225,test,1
2226,test,0
2227,validation,0
2228,train,0
2229,train,0
2230,train,0
2231,train,0
2232,train,0
2233,train,0
2234,train,0
2235,train,0
2236,test,1
2237,validation,0
2238,train,0
2239,train,1
2240,train,0
2241,train,1
2242,train,1
2243,validation,0
2244,train,0
2245,validation,0
2246,train,1
2247,train,0
2248,train,0
2249,train,0
2250,validation,1
2251,test,0
2252,train,1
2253,train,0
2254,train,0
2255,train,0
2256,test,0
2257,train,1
2258,validation,0
2259,train,0
2260,train,1
2261,train,0
2262,test,1
2263,test,0
2264,train,0
2265,train,0
2266,train,0
2267,train,0
2268,test,1
2269,train,0
2270,train,0
2271,train,1
2272,train,1
2273,train,0
2274,train,0
2275,train,0
2276,train,0
2277,validation,0
2278,validation,1
2279,train,0
2280,train,0
2281,train,0
2282,train,0
2283,validation,0
2284,validation,0
2285,train,0
2286,train,0
2287,train,1
2288,train,0
2289,train,0
2290,train,0
2291,train,1
2292,test,1
2293,train,1
2294,train,0
2295,train,0
2296,train,0
2297,train,0
2298,train,0
2299,train,0
2300,train,0
2301,train,0
2302,train,0
2303,train,0
2304,test,0
2305,train,0
2306,test,1
2307,train,1
2308,train,0
2309,train,0
2310,train,0
2311,train,0
2312,train,0
2313,validation,0
2314,test,0
2315,train,0
2316,train,0
2317,train,0
2318,validation,1
2319,test,0
2320,train,0
2321,train,0
2322,train,0
2323,test,0
2324,validation,0
2325,train,0
2326,validation,1
2327,train,1
2328,train,0
2329,train,0
2330,train,0
2331,test,0
2332,train,0
2333,train,1
2334,train,0
2335,test,0
2336,train,0
2337,test,1
2338,validation,1
2339,train,0
2340,validation,0
2341,train,1
2342,test,0
2343,test,0
2344,train,1
2345,train,0
2346,train,0
2347,test,0
2348,train,0
2349,train,0
2350,train,0
2351,train,0
2352,train,1
2353,train,0
2354,validation,1
2355,test,1
2356,train,0
2357,train,0
2358,train,0
2359,train,0
2360,train,0
2361,train,1
2362,test,0
2363,test,1
2364,train,0
2365,validation,0
2366,test,0
2367,validation,0
2368,test,0
2369,train,1
2370,train,0
2371,train,0
2372,validation,1
2373,train,0
2374,train,1
2375,train,0
2376,test,0
2377,validation,0
2378,train,0
2379,train,0
2380,test,0
2381,validation,1
2382,train,1
2383,test,0
2384,validation,0
2385,train,1
2386,train,1
2387,train,0
2388,test,0
2389,train,1
2390,train,0
2391,train,0
2392,train,0
2393,train,0
2394,train,0
2395,train,0
2396,train,0
2397,validation,0
2398,train,0
2399,train,0
2400,train,0
2401,train,0
2402,train,1
2403,train,1
2404,train,0
2405,train,0
2406,train,0
2407,validation,0
2408,train,0
2409,train,0
2410,test,1
2411,train,0
2412,validation,0
2413,train,0
2414,train,0
2415,train,0
2416,train,0
2417,train,0
2418,train,0
2419,train,0
2420,validation,1
2421,train,0
2422,validation,0
2423,train,0
2424,test,0
2425,train,0
2426,train,0
2427,validation,1
2428,train,0
2429,train,0
2430,validation,1
2431,train,0
2432,train,0
2433,train,0
2434,test,0
2435,train,0
2436,train,0
2437,test,1
2438,validation,0
2439,train,1
2440,test,0
2441,validation,0
2442,train,0
2443,train,0
2444,train,0
2445,validation,0
2446,train,1
2447,train,0
2448,train,1
2449,train,1
2450,test,0
2451,train,0
2452,train,1
2453,train,0
2454,validation,1
2455,train,0
2456,validation,0
2457,train,0
2458,validation,0
2459,train,0
2460,train,1
2461,train,0
2462,train,1
2463,train,0
2464,train,0
2465,test,1
2466,train,0
2467,train,0
2468,train,0
2469,validation,1
2470,train,1
2471,train,0
2472,train,0
2473,validation,0
2474,train,0
2475,validation,0
2476,train,1
2477,train,0
2478,validation,0
2479,train,0
2480,train,1
2481,train,1
2482,train,0
2483,train,0
2484,validation,1
2485,test,0
2486,train,1
2487,validation,1
2488,test,0
2489,validation,0
2490,train,0
2491,train,1
2492,validation,0
2493,train,0
2494,train,0
2495,train,0
2496,train,0
2497,train,0
2498,train,0
2499,train,0
2500,train,0
2501,validation,0
2502,test,0
2503,train,1
2504,train,0
2505,train,1
2506,train,1
2507,train,1
2508,train,1
2509,train,0
2510,train,0
2511,train,1
2512,train,0
2513,test,1
2514,train,0
2515,train,0
2516,train,0
2517,train,0
2518,train,0
2519,train,0
2520,test,0
2521,validation,0
2522,train,0
2523,train,1
2524,train,1
2525,test,0
2526,test,0
2527,train,0
2528,validation,0
2529,train,0
2530,train,0
2531,train,0
2532,train,0
2533,validation,0
2534,train,0
2535,test,0
2536,test,0
2537,train,0
2538,train,0
2539,train,1
2540,validation,0
2541,validation,0
2542,train,0
2543,test,0
2544,test,0
2545,train,0
2546,validation,0
2547,train,1
2548,train,0
2549,train,0
2550,test,0
2551,train,1
2552,test,0
2553,train,1
2554,train,1
2555,validation,0
2556,test,0
2557,train,0
2558,test,0
2559,train,0
2560,train,0
2561,train,1
2562,validation,0
2563,train,0
2564,train,0
2565,train,0
2566,train,1
2567,train,1
2568,train,0
2569,validation,1
2570,train,0
2571,train,0
2572,test,0
2573,train,1
2574,train,0
2575,test,0
2576,train,0
2577,train,1
2578,test,0
2579,train,1
2580,train,0
2581,train,1
2582,train,0
2583,train,0
2584,train,0
2585,test,1
2586,train,0
2587,train,1
2588,train,0
2589,train,0
2590,train,1
2591,validation,0
2592,train,0
2593,train,1
2594,validation,0
2595,train,0
2596,train,0
2597,validation,0
2598,train,0
2599,train,0
2600,train,0
2601,test,0
2602,validation,0
2603,train,0
2604,validation,0
2605,validation,0
2606,train,0
2607,train,0
2608,train,1
2609,test,1
2610,train,0
2611,train,0
2612,train,0
2613,train,1
2614,train,1
2615,test,0
2616,validation,1
2617,train,0
2618,train,0
2619,train,0
2620,train,0
2621,train,0
2622,train,1
2623,train,0
2624,validation,0
2625,validation,0
2626,train,0
2627,train,0
2628,test,0
2629,train,0
2630,train,0
2631,test,0
2632,validation,0
2633,train,0
2634,train,1
2635,train,0
2636,train,1
2637,validation,0
2638,train,0
2639,test,0
2640,validation,1
2641,test,0
2642,test,0
2643,validation,0
2644,train,0
2645,test,1
2646,validation,0
2647,train,0
2648,train,0
2649,test,0
2650,test,0
2651,train,1
2652,train,0
2653,validation,0
2654,train,0
2655,test,1
2656,train,0
2657,test,0
2658,test,0
2659,train,0
2660,train,0
2661,test,0
2662,validation,0
2663,train,0
2664,train,0
2665,train,0
2666,test,0
2667,train,1
2668,train,1
2669,validation,0
2670,train,1
2671,train,0
2672,train,0
2673,train,0
2674,train,1
2675,test,0
2676,train,0
2677,train,0
2678,train,0
2679,train,0
2680,train,1
2681,train,0
2682,train,1
2683,test,0
2684,test,0
2685,validation,0
2686,train,0
2687,test,1
2688,train,0
2689,train,0
2690,train,0
2691,train,1
2692,test,1
2693,train,0
2694,train,0
2695,train,0
2696,train,1
2697,train,0
2698,train,1
2699,train,1
2700,train,0
2701,train,0
2702,train,0
2703,train,0
2704,train,0
2705,train,0
2706,train,1
2707,train,1
2708,train,0
2709,train,0
2710,train,0
2711,train,1
2712,train,0
2713,train,0
2714,validation,1
2715,train,0
2716,train,0
2717,test,0
2718,validation,0
2719,validation,0
2720,train,0
2721,train,0
2722,train,0
2723,train,0
2724,train,0
2725,validation,0
2726,train,0
2727,train,1
2728,train,0
2729,train,0
2730,test,1
2731,train,1
2732,train,1
2733,validation,0
2734,train,0
2735,train,0
2736,train,0
2737,train,0
2738,test,0
2739,validation,0
2740,train,0
2741,train,1
2742,test,0
2743,validation,0
2744,train,0
2745,test,0
2746,train,1
2747,train,0
2748,train,1
2749,train,0
2750,train,0
2751,train,1
2752,validation,0
2753,train,1
2754,train,0
2755,train,0
2756,train,0
2757,train,0
2758,train,0
2759,validation,0
2760,train,1
2761,train,0
2762,train,0
2763,test,0
2764,train,0
2765,test,0
2766,train,0
2767,train,1
2768,train,0
2769,train,0
2770,train,0
2771,train,0
2772,train,0
2773,train,1
2774,train,1
2775,train,1
2776,train,1
2777,test,0
2778,train,0
2779,test,0
2780,test,1
2781,train,0
2782,train,0
2783,validation,0
2784,test,0
2785,train,0
2786,test,1
2787,test,0
2788,validation,0
2789,train,1
2790,test,0
2791,train,0
2792,train,0
2793,train,1
2794,train,0
2795,train,0
2796,test,0
2797,train,0
2798,train,1
2799,train,0
2800,train,1
2801,train,0
2802,train,0
2803,train,0
2804,validation,0
2805,train,0
2806,train,1
2807,train,1
2808,train,1
2809,train,0
2810,test,1
2811,train,0
2812,train,0
2813,train,0
2814,train,0
2815,train,0
2816,train,0
2817,train,1
2818,test,0
2819,train,0
2820,train,0
2821,validation,0
2822,train,0
2823,validation,0
2824,train,1
2825,validation,0
2826,test,1
2827,validation,1
2828,train,0
2829,train,0
2830,validation,1
2831,train,0
2832,train,0
2833,train,0
2834,train,0
2835,test,0
2836,train,0
2837,train,0
2838,train,1
2839,train,0
2840,train,0
2841,train,0
2842,train,0
2843,test,0
2844,train,1
2845,train,0
2846,train,1
2847,train,0
2848,train,1
2849,train,0
2850,validation,1
2851,train,1
2852,validation,0
2853,test,0
2854,train,0
2855,validation,0
2856,train,1
2857,train,0
2858,train,1
2859,train,0
2860,train,1
2861,train,0
2862,train,0
2863,train,1
2864,train,0
2865,train,0
2866,test,0
2867,train,0
2868,train,1
2869,validation,0
2870,train,1
2871,train,0
2872,train,1
2873,validation,0
2874,train,0
2875,train,0
2876,train,0
2877,train,0
2878,train,0
2879,validation,0
2880,train,0
2881,train,1
2882,train,0
2883,train,0
2884,train,0
2885,train,0
2886,validation,0
2887,train,0
2888,test,1
2889,validation,0
2890,train,0
2891,train,1
2892,train,0
2893,train,0
2894,train,0
2895,test,0
2896,train,0
2897,train,0
2898,train,0
2899,train,0
2900,train,0
2901,train,0
2902,validation,0
2903,train,1
2904,train,1
2905,train,0
2906,train,1
2907,train,0
2908,test,1
2909,train,0
2910,train,0
2911,validation,0
2912,train,0
2913,train,0
2914,train,1
2915,train,1
2916,train,0
2917,train,0
2918,validation,0
2919,test,1
2920,test,0
2921,train,1
2922,train,0
2923,validation,0
2924,train,0
2925,test,1
2926,train,0
2927,train,0
2928,train,1
2929,test,0
2930,train,0
2931,train,0
2932,train,0
2933,test,0
2934,train,0
2935,train,1
2936,train,0
2937,train,0
2938,train,0
2939,validation,0
2940,train,1
2941,train,0
2942,train,0
2943,train,0
2944,train,0
2945,validation,1
2946,validation,0
2947,train,0
2948,validation,0
2949,test,0
2950,train,0
2951,train,0
2952,train,1
2953,train,0
2954,train,1
2955,train,1
2956,train,0
2957,train,0
2958,train,0
2959,train,0
2960,test,0
2961,train,1
2962,test,1
2963,train,0
2964,validation,0
2965,train,0
2966,train,0
2967,train,0
2968,train,0
2969,train,1
2970,train,0
2971,test,0
2972,validation,0
2973,test,0
2974,validation,0
2975,test,1
2976,train,0
2977,train,0
2978,validation,1
2979,train,1
2980,train,1
2981,test,0
2982,test,1
2983,train,0
2984,train,0
2985,train,1
2986,validation,0
2987,train,0
2988,train,1
2989,train,0
2990,train,1
2991,train,0
2992,train,0
2993,train,0
2994,train,0
2995,train,1
2996,train,0
2997,train,0
2998,train,0
2999,train,1
3000,train,0
3001,validation,0
3002,train,0
3003,train,0
3004,train,0
3005,train,0
3006,train,0
3007,test,1
3008,test,1
3009,train,0
3010,train,0
3011,train,0
3012,train,0
3013,test,0
3014,train,1
3015,train,0
3016,train,1
3017,train,1
3018,test,0
3019,test,0
3020,train,1
3021,train,0
3022,train,0
3023,train,0
3024,train,0
3025,validation,0
3026,train,0
3027,train,0
3028,train,0
3029,validation,1
3030,train,0
3031,train,0
3032,validation,0
3033,validation,1
3034,validation,1
3035,train,0
3036,train,0
3037,train,0
3038,train,0
3039,train,0
3040,validation,1
3041,train,0
3042,train,0
3043,train,0
3044,train,1
3045,validation,1
3046,validation,0
3047,validation,0
3048,train,0
3049,validation,1
3050,train,0
3051,train,0
3052,train,0
3053,train,0
3054,train,0
3055,train,0
3056,train,0
3057,validation,0
3058,train,1
3059,train,0
3060,validation,0
3061,train,0
3062,train,0
3063,test,0
3064,test,0
3065,train,0
3066,train,1
3067,train,0
3068,train,0
3069,train,1
3070,train,0
3071,train,1
3072,test,0
3073,train,0
3074,test,1
3075,validation,0
3076,train,1
3077,validation,0
3078,train,0
3079,validation,0
3080,train,0
3081,train,0
3082,train,0
3083,train,1
3084,train,0
3085,train,0
3086,validation,0
3087,train,1
3088,train,0
3089,train,0
3090,validation,0
3091,train,0
3092,train,0
3093,test,0
3094,train,1
3095,test,0
3096,validation,0
3097,test,1
3098,train,1
3099,train,0
3100,train,0
3101,train,0
3102,test,0
3103,train,0
3104,test,0
3105,train,0
3106,validation,0
3107,train,0
3108,test,0
3109,train,1
3110,train,1
3111,train,0
3112,train,1
3113,train,0
3114,validation,1
3115,train,0
3116,train,0
3117,validation,0
3118,train,1
3119,validation,0
3120,test,1
3121,train,0
3122,train,1
3123,train,1
3124,train,0
3125,train,0
3126,train,0
3127,train,0
3128,train,0
3129,validation,0
3130,validation,0
3131,train,0
3132,validation,0
3133,validation,0
3134,train,0
3135,train,0
3136,train,0
3137,train,0
3138,validation,0
3139,train,0
3140,train,0
3141,train,1
3142,train,0
3143,train,0
3144,train,0
3145,train,0
3146,train,1
3147,train,0
3148,test,0
3149,train,0
3150,train,0
3151,train,0
3152,train,0
3153,train,0
3154,train,1
3155,test,0
3156,train,0
3157,test,0
3158,validation,1
3159,train,1
3160,train,0
3161,train,1
3162,train,0
3163,train,1
3164,train,0
3165,test,1
3166,test,1
3167,train,0
3168,train,1
3169,train,0
3170,train,0
3171,validation,0
3172,train,1
3173,train,0
3174,test,0
3175,train,0
3176,train,1
3177,train,1
3178,train,0
3179,validation,0
3180,train,0
3181,train,0
3182,train,1
3183,train,0
3184,train,0
3185,train,0
3186,validation,0
3187,test,0
3188,test,0
3189,train,1
3190,train,1
3191,train,1
3192,train,0
3193,train,0
3194,validation,1
3195,train,0
3196,train,0
3197,train,1
3198,validation,0
3199,train,1
3200,train,1
3201,train,0
3202,train,0
3203,train,1
3204,train,0
3205,train,0
3206,train,0
3207,train,1
3208,train,1
3209,train,0
3210,validation,0
3211,train,1
3212,train,0
3213,train,0
3214,train,0
3215,validation,0
3216,test,0
3217,train,1
3218,train,0
3219,validation,1
3220,train,0
3221,train,0
3222,train,0
3223,train,0
3224,train,0
3225,test,0
3226,validation,1
3227,train,0
3228,train,0
3229,test,0
3230,train,0
3231,train,0
3232,test,0
3233,train,0
3234,validation,0
3235,train,1
3236,test,1
3237,validation,0
3238,test,0
3239,test,1
3240,train,0
3241,test,0
3242,validation,0
3243,train,0
3244,train,0
3245,train,1
3246,train,0
3247,validation,0
3248,train,0
3249,train,0
3250,validation,0
3251,train,1
3252,train,0
3253,train,1
3254,train,0
3255,test,0
3256,train,1
3257,train,0
3258,test,0
3259,train,0
3260,train,0
3261,validation,0
3262,test,0
3263,train,0
3264,train,0
3265,validation,1
3266,test,0
3267,validation,0
3268,validation,1
3269,validation,0
3270,train,1
3271,train,1
3272,train,0
3273,train,0
3274,train,0
3275,train,1
3276,validation,1
3277,test,1
3278,train,0
3279,train,0
3280,train,1
3281,train,1
3282,train,0
3283,train,0
3284,validation,0
3285,validation,0
3286,train,0
3287,test,0
3288,train,0
3289,train,0
3290,train,1
3291,train,1
3292,validation,1
3293,train,0
3294,train,0
3295,validation,0
3296,validation,0
3297,train,0
3298,train,0
3299,train,0
3300,validation,0
3301,train,0
3302,train,0
3303,test,0
3304,train,1
3305,train,1
3306,train,0
3307,test,0
3308,train,0
3309,train,0
3310,train,0
3311,train,0
3312,train,1
3313,train,0
3314,train,0
3315,test,0
3316,train,0
3317,validation,0
3318,train,0
3319,train,0
3320,validation,0
3321,train,1
3322,train,0
3323,validation,0
3324,train,0
3325,train,0
3326,test,0
3327,test,0
3328,train,1
3329,test,1
3330,test,0
3331,train,0
3332,train,0
3333,train,0
3334,train,0
3335,test,0
3336,train,0
3337,test,0
3338,train,0
3339,validation,1
3340,train,0
3341,test,0
3342,train,0
3343,train,0
3344,train,0
3345,train,0
3346,train,0
3347,train,0
3348,train,0
3349,train,0
3350,validation,1
3351,train,0
3352,train,1
3353,train,1
3354,validation,0
3355,train,0
3356,train,0
3357,validation,0
3358,train,0
3359,train,0
3360,train,0
3361,train,0
3362,validation,0
3363,train,0
3364,train,0
3365,validation,1
3366,train,0
3367,train,0
3368,train,1
3369,train,1
3370,train,0
3371,train,0
3372,test,0
3373,train,1
3374,train,0
3375,train,0
3376,train,1
3377,train,1
3378,train,1
3379,train,0
3380,train,0
3381,train,0
3382,train,0
3383,train,1
3384,train,0
3385,train,0
3386,train,0
3387,validation,0
3388,train,1
3389,train,0
3390,validation,1
3391,train,0
3392,train,0
3393,train,1
3394,train,0
3395,train,0
3396,train,0
3397,test,1
3398,validation,1
3399,train,0
3400,train,1
3401,train,0
3402,test,0
3403,train,1
3404,train,1
3405,test,0
3406,train,0
3407,train,1
3408,train,0
3409,test,0
3410,train,0
3411,train,0
3412,train,0
3413,train,1
3414,validation,0
3415,train,0
3416,train,0
3417,validation,1
3418,train,0
3419,train,0
3420,train,1
3421,train,1
3422,test,0
3423,train,0
3424,train,0
3425,train,0
3426,train,1
3427,train,0
3428,train,1
3429,train,0
3430,train,0
3431,train,0
3432,train,0
3433,train,1
3434,train,1
3435,validation,1
3436,train,0
3437,train,0
3438,validation,0
3439,validation,0
3440,train,0
3441,validation,0
3442,train,0
3443,train,0
3444,train,0
3445,train,1
3446,train,0
3447,train,1
3448,test,1
3449,train,0
3450,train,0
3451,train,0
3452,train,1
3453,validation,0
3454,validation,0
3455,train,0
3456,validation,0
3457,train,0
3458,train,0
3459,train,1
3460,train,0
3461,validation,0
3462,train,0
3463,train,1
3464,train,0
3465,train,0
3466,validation,0
3467,train,0
3468,test,0
3469,train,0
3470,train,0
3471,train,0
3472,train,0
3473,train,1
3474,validation,0
3475,train,0
3476,train,0
3477,validation,0
3478,train,0
3479,train,0
3480,train,0
3481,train,1
3482,train,0
3483,train,0
3484,train,0
3485,test,0
3486,validation,0
3487,train,0
3488,train,1
3489,train,0
3490,train,0
3491,train,0
3492,test,0
3493,validation,0
3494,train,0
3495,train,0
3496,train,0
3497,train,0
3498,train,0
3499,train,0
3500,validation,0
3501,test,0
3502,train,1
3503,train,0
3504,train,0
3505,test,0
3506,train,1
3507,train,0
3508,test,0
3509,train,0
3510,train,0
3511,train,0
3512,train,0
3513,train,0
3514,test,0
3515,validation,0
3516,test,1
3517,test,0
3518,train,1
3519,train,0
3520,train,0
3521,validation,0
3522,train,0
3523,train,0
3524,test,0
3525,train,0
3526,train,0
3527,test,1
3528,train,0
3529,validation,0
3530,train,0
3531,train,0
3532,train,0
3533,train,0
3534,train,0
3535,train,0
3536,train,0
3537,train,0
3538,train,0
3539,train,0
3540,test,0
3541,train,0
3542,train,0
3543,train,0
3544,validation,0
3545,test,0
3546,train,0
3547,test,0
3548,train,1
3549,train,0
3550,train,1
3551,test,0
3552,test,0
3553,test,0
3554,train,0
3555,validation,0
3556,test,0
3557,validation,1
3558,test,0
3559,validation,0
3560,train,0
3561,test,1
3562,train,0
3563,train,0
3564,test,0
3565,test,0
3566,train,0
3567,test,0
3568,train,0
3569,train,1
3570,train,0
3571,train,0
3572,train,0
3573,train,0
3574,test,1
3575,validation,1
3576,train,0
3577,train,0
3578,train,0
3579,train,1
3580,test,0
3581,train,1
3582,train,0
3583,train,0
3584,train,0
3585,train,0
3586,train,0
3587,train,0
3588,train,0
3589,validation,0
3590,train,0
3591,test,1
3592,train,1
3593,test,0
3594,validation,0
3595,train,0
3596,train,0
3597,train,0
3598,train,1
3599,validation,0
3600,train,0
3601,test,0
3602,test,0
3603,validation,0
3604,validation,0
3605,test,0
3606,validation,1
3607,train,0
3608,test,0
3609,train,0
3610,validation,0
3611,validation,1
3612,test,0
3613,validation,1
3614,test,1
3615,train,1
3616,test,0
3617,train,0
3618,train,0
3619,test,0
3620,train,0
3621,train,0
3622,train,0
3623,test,0
3624,train,1
3625,train,0
3626,train,0
3627,train,0
3628,test,1
3629,train,0
3630,validation,0
3631,train,0
3632,train,1
3633,test,0
3634,train,1
3635,train,0
3636,train,1
3637,train,0
3638,train,0
3639,train,0
3640,train,0
3641,train,0
3642,train,0
3643,train,0
3644,test,0
3645,train,0
3646,test,0
3647,test,1
3648,validation,0
3649,validation,0
3650,train,1
3651,test,0
3652,train,0
3653,train,1
3654,validation,0
3655,test,0
3656,train,0
3657,test,0
3658,train,0
3659,train,0
3660,train,1
3661,validation,0
3662,train,1
3663,train,0
3664,train,0
3665,train,0
3666,train,0
3667,test,0
3668,train,0
3669,train,0
3670,train,1
3671,train,0
3672,train,0
3673,train,0
3674,train,0
3675,test,0
3676,test,1
3677,test,0
3678,test,1
3679,validation,0
3680,validation,0
3681,train,1
3682,train,0
3683,test,1
3684,validation,1
3685,train,0
3686,validation,0
3687,test,0
3688,test,0
3689,train,0
3690,train,0
3691,train,1
3692,train,0
3693,train,0
3694,train,0
3695,train,1
3696,train,0
3697,train,1
3698,train,0
3699,train,1
3700,train,0
3701,validation,1
3702,train,0
3703,test,0
3704,validation,1
3705,train,0
3706,train,0
3707,train,0
3708,train,0
3709,validation,0
3710,train,1
3711,train,0
3712,train,0
3713,train,0
3714,train,0
3715,train,0
3716,train,1
3717,validation,0
3718,train,1
3719,train,0
3720,train,0
3721,train,0
3722,train,0
3723,train,0
3724,train,0
3725,train,0
3726,train,0
3727,test,0
3728,test,0
3729,test,0
3730,train,0
3731,train,0
3732,validation,0
3733,train,0
3734,train,0
3735,train,0
3736,train,1
3737,test,0
3738,validation,0
3739,train,0
3740,train,0
3741,train,0
3742,validation,0
3743,train,0
3744,train,0
3745,train,0
3746,train,1
3747,train,0
3748,test,0
3749,train,1
3750,train,1
3751,test,1
3752,train,0
3753,train,0
3754,validation,1
3755,train,0
3756,validation,0
3757,train,1
3758,train,0
3759,train,0
3760,train,1
3761,train,0
3762,test,0
3763,validation,0
3764,train,0
3765,validation,1
3766,train,0
3767,train,0
3768,test,0
3769,train,0
3770,train,0
3771,test,0
3772,train,0
3773,train,0
3774,validation,0
3775,train,0
3776,train,1
3777,train,0
3778,validation,0
3779,test,0
3780,test,1
3781,validation,0
3782,validation,1
3783,train,1
3784,train,1
3785,train,1
3786,train,1
3787,train,1
3788,validation,0
3789,test,0
3790,train,1
3791,train,0
3792,train,0
3793,train,0
3794,validation,0
3795,validation,1
3796,test,0
3797,validation,0
3798,train,1
3799,train,1
3800,train,0
3801,train,0
3802,test,0
3803,train,1
3804,train,0
3805,train,0
3806,train,0
3807,train,1
3808,train,1
3809,validation,0
3810,validation,1
3811,train,0
3812,validation,0
3813,train,1
3814,validation,1
3815,validation,0
3816,train,1
3817,train,1
3818,test,0
3819,train,0
3820,test,1
3821,test,0
3822,train,0
3823,train,0
3824,train,0
3825,train,1
3826,train,0
3827,validation,1
3828,test,0
3829,validation,0
3830,train,1
3831,train,0
3832,train,1
3833,validation,0
3834,train,0
3835,train,0
3836,train,0
3837,test,1
3838,validation,0
3839,validation,0
3840,test,0
3841,train,0
3842,train,0
3843,test,0
3844,train,0
3845,train,0
3846,train,0
3847,train,0
3848,train,0
3849,test,0
3850,train,0
3851,train,0
3852,test,0
3853,train,1
3854,train,1
3855,train,0
3856,test,0
3857,validation,0
3858,train,0
3859,train,0
3860,train,0
3861,train,0
3862,test,0
3863,train,0
3864,validation,0
3865,train,0
3866,train,0
3867,validation,1
3868,validation,0
3869,validation,0
3870,train,0
3871,test,0
3872,test,0
3873,train,0
3874,train,0
3875,validation,0
3876,train,0
3877,train,1
3878,train,0
3879,test,0
3880,train,0
3881,train,0
3882,train,0
3883,train,0
3884,train,0
3885,train,0
3886,validation,0
3887,train,1
3888,train,1
3889,train,1
3890,train,0
3891,train,0
3892,train,1
3893,validation,0
3894,test,0
3895,validation,0
3896,train,0
3897,train,0
3898,validation,0
3899,train,1
3900,validation,1
3901,train,0
3902,test,0
3903,validation,0
3904,train,0
3905,train,0
3906,validation,0
3907,train,0
3908,train,1
3909,train,1
3910,train,1
3911,test,0
3912,train,0
3913,train,0
3914,train,0
3915,test,0
3916,train,0
3917,train,0
3918,train,0
3919,train,0
3920,train,1
3921,train,0
3922,test,1
3923,train,1
3924,train,0
3925,train,1
3926,train,0
3927,train,0
3928,train,0
3929,test,0
3930,train,0
3931,train,0
3932,train,0
3933,validation,0
3934,train,1
3935,validation,0
3936,train,0
3937,train,0
3938,train,0
3939,train,0
3940,train,0
3941,train,0
3942,test,0
3943,train,0
3944,train,0
3945,train,0
3946,test,1
3947,train,0
3948,train,0
3949,test,0
3950,train,0
3951,train,1
3952,train,0
3953,validation,0
3954,validation,0
3955,train,0
3956,train,0
3957,train,0
3958,train,1
3959,train,0
3960,train,1
3961,train,0
3962,validation,0
3963,train,0
3964,train,0
3965,validation,0
3966,test,0
3967,train,0
3968,train,1
3969,validation,0
3970,train,0
3971,train,1
3972,train,0
3973,train,1
3974,train,1
3975,train,0
3976,train,1
3977,train,0
3978,train,0
3979,train,1
3980,test,0
3981,test,0
3982,train,0
3983,train,1
3984,train,0
3985,train,0
3986,train,0
3987,train,0
3988,train,0
3989,test,0
3990,train,0
3991,test,0
3992,test,1
3993,train,1
3994,train,0
3995,train,0
3996,test,0
3997,test,0
3998,validation,1
3999,train,0
4000,train,1
4001,train,1
4002,train,0
4003,train,1
4004,train,0
4005,validation,0
4006,train,0
4007,train,0
4008,train,1
4009,train,0
4010,train,0
4011,validation,1
4012,train,0
4013,validation,0
4014,train,0
4015,validation,1
4016,test,1
4017,validation,0
4018,test,0
4019,test,0
4020,train,1
4021,train,0
4022,train,0
4023,train,1
4024,train,0
4025,train,0
4026,test,0
4027,validation,1
4028,train,1
4029,train,0
4030,train,0
4031,train,0
4032,train,0
4033,train,0
4034,validation,1
4035,train,0
4036,test,0
4037,train,1
4038,train,0
4039,train,0
4040,train,0
4041,train,0
4042,test,0
4043,train,0
4044,train,0
4045,train,0
4046,train,1
4047,test,0
